	(60, 80, 10)
	(50, 80, 10)
	(50, 70, 20)
	(60, 70, 20)
	(60, 80, 20)
	(50, 80, 20)
159	(50, 80, 10)
	(60, 80, 10)
	(60, 90, 10)
	(50, 90, 10)
	(50, 80, 20)
	(60, 80, 20)
	(60, 90, 20)
	(50, 90, 20)
160	(50, 90, 10)
	(60, 90, 10)
	(60, 100, 10)
	(50, 100, 10)
	(50, 90, 20)
	(60, 90, 20)
	(60, 100, 20)
	(50, 100, 20)
161	(60, 0, 10)
	(70, 0, 10)
	(70, 10, 10)
	(60, 10, 10)
	(60, 0, 20)
	(70, 0, 20)
	(70, 10, 20)
	(60, 10, 20)
162	(60, 10, 10)
	(70, 10, 10)
	(70, 20, 10)
	(60, 20, 10)
	(60, 10, 20)
	(70, 10, 20)
	(70, 20, 20)
	(60, 20, 20)
163	(60, 20, 10)
	(70, 20, 10)
	(70, 30, 10)
	(60, 30, 10)
	(60, 20, 20)
	(70, 20, 20)
	(70, 30, 20)
	(60, 30, 20)
164	(60, 30, 10)
	(70, 30, 10)
	(70, 40, 10)
	(60, 40, 10)
	(60, 30, 20)
	(70, 30, 20)
	(70, 40, 20)
	(60, 40, 20)
165	(60, 40, 10)
	(70, 40, 10)
	(70, 50, 10)
	(60, 50, 10)
	(60, 40, 20)
	(70, 40, 20)
	(70, 50, 20)
	(60, 50, 20)
166	(60, 50, 10)
	(70, 50, 10)
	(70, 60, 10)
	(60, 60, 10)
	(60, 50, 20)
	(70, 50, 20)
	(70, 60, 20)
	(60, 60, 20)
167	(60, 60, 10)
	(70, 60, 10)
	(70, 70, 10)
	(60, 70, 10)
	(60, 60, 20)
	(70, 60, 20)
	(70, 70, 20)
	(60, 70, 20)
168	(60, 70, 10)
	(70, 70, 10)
	(70, 80, 10)
	(60, 80, 10)
	(60, 70, 20)
	(70, 70, 20)
	(70, 80, 20)
	(60, 80, 20)
169	(60, 80, 10)
	(70, 80, 10)
	(70, 90, 10)
	(60, 90, 10)
	(60, 80, 20)
	(70, 80, 20)
	(70, 90, 20)
	(60, 90, 20)
170	(60, 90, 10)
	(70, 90, 10)
	(70, 100, 10)
	(60, 100, 10)
	(60, 90, 20)
	(70, 90, 20)
	(70, 100, 20)
	(60, 100, 20)
171	(70, 0, 10)
	(80, 0, 10)
	(80, 10, 10)
	(70, 10, 10)
	(70, 0, 20)
	(80, 0, 20)
	(80, 10, 20)
	(70, 10, 20)
172	(70, 10, 10)
	(80, 10, 10)
	(80, 20, 10)
	(70, 20, 10)
	(70, 10, 20)
	(80, 10, 20)
	(80, 20, 20)
	(70, 20, 20)
173	(70, 20, 10)
	(80, 20, 10)
	(80, 30, 10)
	(70, 30, 10)
	(70, 20, 20)
	(80, 20, 20)
	(80, 30, 20)
	(70, 30, 20)
174	(70, 30, 10)
	(80, 30, 10)
	(80, 40, 10)
	(70, 40, 10)
	(70, 30, 20)
	(80, 30, 20)
	(80, 40, 20)
	(70, 40, 20)
175	(70, 40, 10)
	(80, 40, 10)
	(80, 50, 10)
	(70, 50, 10)
	(70, 40, 20)
	(80, 40, 20)
	(80, 50, 20)
	(70, 50, 20)
176	(70, 50, 10)
	(80, 50, 10)
	(80, 60, 10)
	(70, 60, 10)
	(70, 50, 20)
	(80, 50, 20)
	(80, 60, 20)
	(70, 60, 20)
177	(70, 60, 10)
	(80, 60, 10)
	(80, 70, 10)
	(70, 70, 10)
	(70, 60, 20)
	(80, 60, 20)
	(80, 70, 20)
	(70, 70, 20)
178	(70, 70, 10)
	(80, 70, 10)
	(80, 80, 10)
	(70, 80, 10)
	(70, 70, 20)
	(80, 70, 20)
	(80, 80, 20)
	(70, 80, 20)
179	(70, 80, 10)
	(80, 80, 10)
	(80, 90, 10)
	(70, 90, 10)
	(70, 80, 20)
	(80, 80, 20)
	(80, 90, 20)
	(70, 90, 20)
180	(70, 90, 10)
	(80, 90, 10)
	(80, 100, 10)
	(70, 100, 10)
	(70, 90, 20)
	(80, 90, 20)
	(80, 100, 20)
	(70, 100, 20)
181	(80, 0, 10)
	(90, 0, 10)
	(90, 10, 10)
	(80, 10, 10)
	(80, 0, 20)
	(90, 0, 20)
	(90, 10, 20)
	(80, 10, 20)
182	(80, 10, 10)
	(90, 10, 10)
	(90, 20, 10)
	(80, 20, 10)
	(80, 10, 20)
	(90, 10, 20)
	(90, 20, 20)
	(80, 20, 20)
183	(80, 20, 10)
	(90, 20, 10)
	(90, 30, 10)
	(80, 30, 10)
	(80, 20, 20)
	(90, 20, 20)
	(90, 30, 20)
	(80, 30, 20)
184	(80, 30, 10)
	(90, 30, 10)
	(90, 40, 10)
	(80, 40, 10)
	(80, 30, 20)
	(90, 30, 20)
	(90, 40, 20)
	(80, 40, 20)
185	(80, 40, 10)
	(90, 40, 10)
	(90, 50, 10)
	(80, 50, 10)
	(80, 40, 20)
	(90, 40, 20)
	(90, 50, 20)
	(80, 50, 20)
186	(80, 50, 10)
	(90, 50, 10)
	(90, 60, 10)
	(80, 60, 10)
	(80, 50, 20)
	(90, 50, 20)
	(90, 60, 20)
	(80, 60, 20)
187	(80, 60, 10)
	(90, 60, 10)
	(90, 70, 10)
	(80, 70, 10)
	(80, 60, 20)
	(90, 60, 20)
	(90, 70, 20)
	(80, 70, 20)
188	(80, 70, 10)
	(90, 70, 10)
	(90, 80, 10)
	(80, 80, 10)
	(80, 70, 20)
	(90, 70, 20)
	(90, 80, 20)
	(80, 80, 20)
189	(80, 80, 10)
	(90, 80, 10)
	(90, 90, 10)
	(80, 90, 10)
	(80, 80, 20)
	(90, 80, 20)
	(90, 90, 20)
	(80, 90, 20)
190	(80, 90, 10)
	(90, 90, 10)
	(90, 100, 10)
	(80, 100, 10)
	(80, 90, 20)
	(90, 90, 20)
	(90, 100, 20)
	(80, 100, 20)
191	(90, 0, 10)
	(100, 0, 10)
	(100, 10, 10)
	(90, 10, 10)
	(90, 0, 20)
	(100, 0, 20)
	(100, 10, 20)
	(90, 10, 20)
192	(90, 10, 10)
	(100, 10, 10)
	(100, 20, 10)
	(90, 20, 10)
	(90, 10, 20)
	(100, 10, 20)
	(100, 20, 20)
	(90, 20, 20)
193	(90, 20, 10)
	(100, 20, 10)
	(100, 30, 10)
	(90, 30, 10)
	(90, 20, 20)
	(100, 20, 20)
	(100, 30, 20)
	(90, 30, 20)
194	(90, 30, 10)
	(100, 30, 10)
	(100, 40, 10)
	(90, 40, 10)
	(90, 30, 20)
	(100, 30, 20)
	(100, 40, 20)
	(90, 40, 20)
195	(90, 40, 10)
	(100, 40, 10)
	(100, 50, 10)
	(90, 50, 10)
	(90, 40, 20)
	(100, 40, 20)
	(100, 50, 20)
	(90, 50, 20)
196	(90, 50, 10)
	(100, 50, 10)
	(100, 60, 10)
	(90, 60, 10)
	(90, 50, 20)
	(100, 50, 20)
	(100, 60, 20)
	(90, 60, 20)
197	(90, 60, 10)
	(100, 60, 10)
	(100, 70, 10)
	(90, 70, 10)
	(90, 60, 20)
	(100, 60, 20)
	(100, 70, 20)
	(90, 70, 20)
198	(90, 70, 10)
	(100, 70, 10)
	(100, 80, 10)
	(90, 80, 10)
	(90, 70, 20)
	(100, 70, 20)
	(100, 80, 20)
	(90, 80, 20)
199	(90, 80, 10)
	(100, 80, 10)
	(100, 90, 10)
	(90, 90, 10)
	(90, 80, 20)
	(100, 80, 20)
	(100, 90, 20)
	(90, 90, 20)
200	(90, 90, 10)
	(100, 90, 10)
	(100, 100, 10)
	(90, 100, 10)
	(90, 90, 20)
	(100, 90, 20)
	(100, 100, 20)
	(90, 100, 20)
201	(0, 0, 20)
	(10, 0, 20)
	(10, 10, 20)
	(0, 10, 20)
	(0, 0, 30)
	(10, 0, 30)
	(10, 10, 30)
	(0, 10, 30)
202	(0, 10, 20)
	(10, 10, 20)
	(10, 20, 20)
	(0, 20, 20)
	(0, 10, 30)
	(10, 10, 30)
	(10, 20, 30)
	(0, 20, 30)
203	(0, 20, 20)
	(10, 20, 20)
	(10, 30, 20)
	(0, 30, 20)
	(0, 20, 30)
	(10, 20, 30)
	(10, 30, 30)
	(0, 30, 30)
204	(0, 30, 20)
	(10, 30, 20)
	(10, 40, 20)
	(0, 40, 20)
	(0, 30, 30)
	(10, 30, 30)
	(10, 40, 30)
	(0, 40, 30)
205	(0, 40, 20)
	(10, 40, 20)
	(10, 50, 20)
	(0, 50, 20)
	(0, 40, 30)
	(10, 40, 30)
	(10, 50, 30)
	(0, 50, 30)
206	(0, 50, 20)
	(10, 50, 20)
	(10, 60, 20)
	(0, 60, 20)
	(0, 50, 30)
	(10, 50, 30)
	(10, 60, 30)
	(0, 60, 30)
207	(0, 60, 20)
	(10, 60, 20)
	(10, 70, 20)
	(0, 70, 20)
	(0, 60, 30)
	(10, 60, 30)
	(10, 70, 30)
	(0, 70, 30)
208	(0, 70, 20)
	(10, 70, 20)
	(10, 80, 20)
	(0, 80, 20)
	(0, 70, 30)
	(10, 70, 30)
	(10, 80, 30)
	(0, 80, 30)
209	(0, 80, 20)
	(10, 80, 20)
	(10, 90, 20)
	(0, 90, 20)
	(0, 80, 30)
	(10, 80, 30)
	(10, 90, 30)
	(0, 90, 30)
210	(0, 90, 20)
	(10, 90, 20)
	(10, 100, 20)
	(0, 100, 20)
	(0, 90, 30)
	(10, 90, 30)
	(10, 100, 30)
	(0, 100, 30)
211	(10, 0, 20)
	(20, 0, 20)
	(20, 10, 20)
	(10, 10, 20)
	(10, 0, 30)
	(20, 0, 30)
	(20, 10, 30)
	(10, 10, 30)
212	(10, 10, 20)
	(20, 10, 20)
	(20, 20, 20)
	(10, 20, 20)
	(10, 10, 30)
	(20, 10, 30)
	(20, 20, 30)
	(10, 20, 30)
213	(10, 20, 20)
	(20, 20, 20)
	(20, 30, 20)
	(10, 30, 20)
	(10, 20, 30)
	(20, 20, 30)
	(20, 30, 30)
	(10, 30, 30)
214	(10, 30, 20)
	(20, 30, 20)
	(20, 40, 20)
	(10, 40, 20)
	(10, 30, 30)
	(20, 30, 30)
	(20, 40, 30)
	(10, 40, 30)
215	(10, 40, 20)
	(20, 40, 20)
	(20, 50, 20)
	(10, 50, 20)
	(10, 40, 30)
	(20, 40, 30)
	(20, 50, 30)
	(10, 50, 30)
216	(10, 50, 20)
	(20, 50, 20)
	(20, 60, 20)
	(10, 60, 20)
	(10, 50, 30)
	(20, 50, 30)
	(20, 60, 30)
	(10, 60, 30)
217	(10, 60, 20)
	(20, 60, 20)
	(20, 70, 20)
	(10, 70, 20)
	(10, 60, 30)
	(20, 60, 30)
	(20, 70, 30)
	(10, 70, 30)
218	(10, 70, 20)
	(20, 70, 20)
	(20, 80, 20)
	(10, 80, 20)
	(10, 70, 30)
	(20, 70, 30)
	(20, 80, 30)
	(10, 80, 30)
219	(10, 80, 20)
	(20, 80, 20)
	(20, 90, 20)
	(10, 90, 20)
	(10, 80, 30)
	(20, 80, 30)
	(20, 90, 30)
	(10, 90, 30)
220	(10, 90, 20)
	(20, 90, 20)
	(20, 100, 20)
	(10, 100, 20)
	(10, 90, 30)
	(20, 90, 30)
	(20, 100, 30)
	(10, 100, 30)
221	(20, 0, 20)
	(30, 0, 20)
	(30, 10, 20)
	(20, 10, 20)
	(20, 0, 30)
	(30, 0, 30)
	(30, 10, 30)
	(20, 10, 30)
222	(20, 10, 20)
	(30, 10, 20)
	(30, 20, 20)
	(20, 20, 20)
	(20, 10, 30)
	(30, 10, 30)
	(30, 20, 30)
	(20, 20, 30)
223	(20, 20, 20)
	(30, 20, 20)
	(30, 30, 20)
	(20, 30, 20)
	(20, 20, 30)
	(30, 20, 30)
	(30, 30, 30)
	(20, 30, 30)
224	(20, 30, 20)
	(30, 30, 20)
	(30, 40, 20)
	(20, 40, 20)
	(20, 30, 30)
	(30, 30, 30)
	(30, 40, 30)
	(20, 40, 30)
225	(20, 40, 20)
	(30, 40, 20)
	(30, 50, 20)
	(20, 50, 20)
	(20, 40, 30)
	(30, 40, 30)
	(30, 50, 30)
	(20, 50, 30)
226	(20, 50, 20)
	(30, 50, 20)
	(30, 60, 20)
	(20, 60, 20)
	(20, 50, 30)
	(30, 50, 30)
	(30, 60, 30)
	(20, 60, 30)
227	(20, 60, 20)
	(30, 60, 20)
	(30, 70, 20)
	(20, 70, 20)
	(20, 60, 30)
	(30, 60, 30)
	(30, 70, 30)
	(20, 70, 30)
228	(20, 70, 20)
	(30, 70, 20)
	(30, 80, 20)
	(20, 80, 20)
	(20, 70, 30)
	(30, 70, 30)
	(30, 80, 30)
	(20, 80, 30)
229	(20, 80, 20)
	(30, 80, 20)
	(30, 90, 20)
	(20, 90, 20)
	(20, 80, 30)
	(30, 80, 30)
	(30, 90, 30)
	(20, 90, 30)
230	(20, 90, 20)
	(30, 90, 20)
	(30, 100, 20)
	(20, 100, 20)
	(20, 90, 30)
	(30, 90, 30)
	(30, 100, 30)
	(20, 100, 30)
231	(30, 0, 20)
	(40, 0, 20)
	(40, 10, 20)
	(30, 10, 20)
	(30, 0, 30)
	(40, 0, 30)
	(40, 10, 30)
	(30, 10, 30)
232	(30, 10, 20)
	(40, 10, 20)
	(40, 20, 20)
	(30, 20, 20)
	(30, 10, 30)
	(40, 10, 30)
	(40, 20, 30)
	(30, 20, 30)
233	(30, 20, 20)
	(40, 20, 20)
	(40, 30, 20)
	(30, 30, 20)
	(30, 20, 30)
	(40, 20, 30)
	(40, 30, 30)
	(30, 30, 30)
234	(30, 30, 20)
	(40, 30, 20)
	(40, 40, 20)
	(30, 40, 20)
	(30, 30, 30)
	(40, 30, 30)
	(40, 40, 30)
	(30, 40, 30)
235	(30, 40, 20)
	(40, 40, 20)
	(40, 50, 20)
	(30, 50, 20)
	(30, 40, 30)
	(40, 40, 30)
	(40, 50, 30)
	(30, 50, 30)
236	(30, 50, 20)
	(40, 50, 20)
	(40, 60, 20)
	(30, 60, 20)
	(30, 50, 30)
	(40, 50, 30)
	(40, 60, 30)
	(30, 60, 30)
237	(30, 60, 20)
	(40, 60, 20)
	(40, 70, 20)
	(30, 70, 20)
	(30, 60, 30)
	(40, 60, 30)
	(40, 70, 30)
	(30, 70, 30)
238	(30, 70, 20)
	(40, 70, 20)
	(40, 80, 20)
	(30, 80, 20)
	(30, 70, 30)
	(40, 70, 30)
	(40, 80, 30)
	(30, 80, 30)
239	(30, 80, 20)
	(40, 80, 20)
	(40, 90, 20)
	(30, 90, 20)
	(30, 80, 30)
	(40, 80, 30)
	(40, 90, 30)
	(30, 90, 30)
240	(30, 90, 20)
	(40, 90, 20)
	(40, 100, 20)
	(30, 100, 20)
	(30, 90, 30)
	(40, 90, 30)
	(40, 100, 30)
	(30, 100, 30)
241	(40, 0, 20)
	(50, 0, 20)
	(50, 10, 20)
	(40, 10, 20)
	(40, 0, 30)
	(50, 0, 30)
	(50, 10, 30)
	(40, 10, 30)
242	(40, 10, 20)
	(50, 10, 20)
	(50, 20, 20)
	(40, 20, 20)
	(40, 10, 30)
	(50, 10, 30)
	(50, 20, 30)
	(40, 20, 30)
243	(40, 20, 20)
	(50, 20, 20)
	(50, 30, 20)
	(40, 30, 20)
	(40, 20, 30)
	(50, 20, 30)
	(50, 30, 30)
	(40, 30, 30)
244	(40, 30, 20)
	(50, 30, 20)
	(50, 40, 20)
	(40, 40, 20)
	(40, 30, 30)
	(50, 30, 30)
	(50, 40, 30)
	(40, 40, 30)
245	(40, 40, 20)
	(50, 40, 20)
	(50, 50, 20)
	(40, 50, 20)
	(40, 40, 30)
	(50, 40, 30)
	(50, 50, 30)
	(40, 50, 30)
246	(40, 50, 20)
	(50, 50, 20)
	(50, 60, 20)
	(40, 60, 20)
	(40, 50, 30)
	(50, 50, 30)
	(50, 60, 30)
	(40, 60, 30)
247	(40, 60, 20)
	(50, 60, 20)
	(50, 70, 20)
	(40, 70, 20)
	(40, 60, 30)
	(50, 60, 30)
	(50, 70, 30)
	(40, 70, 30)
248	(40, 70, 20)
	(50, 70, 20)
	(50, 80, 20)
	(40, 80, 20)
	(40, 70, 30)
	(50, 70, 30)
	(50, 80, 30)
	(40, 80, 30)
249	(40, 80, 20)
	(50, 80, 20)
	(50, 90, 20)
	(40, 90, 20)
	(40, 80, 30)
	(50, 80, 30)
	(50, 90, 30)
	(40, 90, 30)
250	(40, 90, 20)
	(50, 90, 20)
	(50, 100, 20)
	(40, 100, 20)
	(40, 90, 30)
	(50, 90, 30)
	(50, 100, 30)
	(40, 100, 30)
251	(50, 0, 20)
	(60, 0, 20)
	(60, 10, 20)
	(50, 10, 20)
	(50, 0, 30)
	(60, 0, 30)
	(60, 10, 30)
	(50, 10, 30)
252	(50, 10, 20)
	(60, 10, 20)
	(60, 20, 20)
	(50, 20, 20)
	(50, 10, 30)
	(60, 10, 30)
	(60, 20, 30)
	(50, 20, 30)
253	(50, 20, 20)
	(60, 20, 20)
	(60, 30, 20)
	(50, 30, 20)
	(50, 20, 30)
	(60, 20, 30)
	(60, 30, 30)
	(50, 30, 30)
254	(50, 30, 20)
	(60, 30, 20)
	(60, 40, 20)
	(50, 40, 20)
	(50, 30, 30)
	(60, 30, 30)
	(60, 40, 30)
	(50, 40, 30)
255	(50, 40, 20)
	(60, 40, 20)
	(60, 50, 20)
	(50, 50, 20)
	(50, 40, 30)
	(60, 40, 30)
	(60, 50, 30)
	(50, 50, 30)
256	(50, 50, 20)
	(60, 50, 20)
	(60, 60, 20)
	(50, 60, 20)
	(50, 50, 30)
	(60, 50, 30)
	(60, 60, 30)
	(50, 60, 30)
257	(50, 60, 20)
	(60, 60, 20)
	(60, 70, 20)
	(50, 70, 20)
	(50, 60, 30)
	(60, 60, 30)
	(60, 70, 30)
	(50, 70, 30)
258	(50, 70, 20)
	(60, 70, 20)
	(60, 80, 20)
	(50, 80, 20)
	(50, 70, 30)
	(60, 70, 30)
	(60, 80, 30)
	(50, 80, 30)
259	(50, 80, 20)
	(60, 80, 20)
	(60, 90, 20)
	(50, 90, 20)
	(50, 80, 30)
	(60, 80, 30)
	(60, 90, 30)
	(50, 90, 30)
260	(50, 90, 20)
	(60, 90, 20)
	(60, 100, 20)
	(50, 100, 20)
	(50, 90, 30)
	(60, 90, 30)
	(60, 100, 30)
	(50, 100, 30)
261	(60, 0, 20)
	(70, 0, 20)
	(70, 10, 20)
	(60, 10, 20)
	(60, 0, 30)
	(70, 0, 30)
	(70, 10, 30)
	(60, 10, 30)
262	(60, 10, 20)
	(70, 10, 20)
	(70, 20, 20)
	(60, 20, 20)
	(60, 10, 30)
	(70, 10, 30)
	(70, 20, 30)
	(60, 20, 30)
263	(60, 20, 20)
	(70, 20, 20)
	(70, 30, 20)
	(60, 30, 20)
	(60, 20, 30)
	(70, 20, 30)
	(70, 30, 30)
	(60, 30, 30)
264	(60, 30, 20)
	(70, 30, 20)
	(70, 40, 20)
	(60, 40, 20)
	(60, 30, 30)
	(70, 30, 30)
	(70, 40, 30)
	(60, 40, 30)
265	(60, 40, 20)
	(70, 40, 20)
	(70, 50, 20)
	(60, 50, 20)
	(60, 40, 30)
	(70, 40, 30)
	(70, 50, 30)
	(60, 50, 30)
266	(60, 50, 20)
	(70, 50, 20)
	(70, 60, 20)
	(60, 60, 20)
	(60, 50, 30)
	(70, 50, 30)
	(70, 60, 30)
	(60, 60, 30)
267	(60, 60, 20)
	(70, 60, 20)
	(70, 70, 20)
	(60, 70, 20)
	(60, 60, 30)
	(70, 60, 30)
	(70, 70, 30)
	(60, 70, 30)
268	(60, 70, 20)
	(70, 70, 20)
	(70, 80, 20)
	(60, 80, 20)
	(60, 70, 30)
	(70, 70, 30)
	(70, 80, 30)
	(60, 80, 30)
269	(60, 80, 20)
	(70, 80, 20)
	(70, 90, 20)
	(60, 90, 20)
	(60, 80, 30)
	(70, 80, 30)
	(70, 90, 30)
	(60, 90, 30)
270	(60, 90, 20)
	(70, 90, 20)
	(70, 100, 20)
	(60, 100, 20)
	(60, 90, 30)
	(70, 90, 30)
	(70, 100, 30)
	(60, 100, 30)
271	(70, 0, 20)
	(80, 0, 20)
	(80, 10, 20)
	(70, 10, 20)
	(70, 0, 30)
	(80, 0, 30)
	(80, 10, 30)
	(70, 10, 30)
272	(70, 10, 20)
	(80, 10, 20)
	(80, 20, 20)
	(70, 20, 20)
	(70, 10, 30)
	(80, 10, 30)
	(80, 20, 30)
	(70, 20, 30)
273	(70, 20, 20)
	(80, 20, 20)
	(80, 30, 20)
	(70, 30, 20)
	(70, 20, 30)
	(80, 20, 30)
	(80, 30, 30)
	(70, 30, 30)
274	(70, 30, 20)
	(80, 30, 20)
	(80, 40, 20)
	(70, 40, 20)
	(70, 30, 30)
	(80, 30, 30)
	(80, 40, 30)
	(70, 40, 30)
275	(70, 40, 20)
	(80, 40, 20)
	(80, 50, 20)
	(70, 50, 20)
	(70, 40, 30)
	(80, 40, 30)
	(80, 50, 30)
	(70, 50, 30)
276	(70, 50, 20)
	(80, 50, 20)
	(80, 60, 20)
	(70, 60, 20)
	(70, 50, 30)
	(80, 50, 30)
	(80, 60, 30)
	(70, 60, 30)
277	(70, 60, 20)
	(80, 60, 20)
	(80, 70, 20)
	(70, 70, 20)
	(70, 60, 30)
	(80, 60, 30)
	(80, 70, 30)
	(70, 70, 30)
278	(70, 70, 20)
	(80, 70, 20)
	(80, 80, 20)
	(70, 80, 20)
	(70, 70, 30)
	(80, 70, 30)
	(80, 80, 30)
	(70, 80, 30)
279	(70, 80, 20)
	(80, 80, 20)
	(80, 90, 20)
	(70, 90, 20)
	(70, 80, 30)
	(80, 80, 30)
	(80, 90, 30)
	(70, 90, 30)
280	(70, 90, 20)
	(80, 90, 20)
	(80, 100, 20)
	(70, 100, 20)
	(70, 90, 30)
	(80, 90, 30)
	(80, 100, 30)
	(70, 100, 30)
281	(80, 0, 20)
	(90, 0, 20)
	(90, 10, 20)
	(80, 10, 20)
	(80, 0, 30)
	(90, 0, 30)
	(90, 10, 30)
	(80, 10, 30)
282	(80, 10, 20)
	(90, 10, 20)
	(90, 20, 20)
	(80, 20, 20)
	(80, 10, 30)
	(90, 10, 30)
	(90, 20, 30)
	(80, 20, 30)
283	(80, 20, 20)
	(90, 20, 20)
	(90, 30, 20)
	(80, 30, 20)
	(80, 20, 30)
	(90, 20, 30)
	(90, 30, 30)
	(80, 30, 30)
284	(80, 30, 20)
	(90, 30, 20)
	(90, 40, 20)
	(80, 40, 20)
	(80, 30, 30)
	(90, 30, 30)
	(90, 40, 30)
	(80, 40, 30)
285	(80, 40, 20)
	(90, 40, 20)
	(90, 50, 20)
	(80, 50, 20)
	(80, 40, 30)
	(90, 40, 30)
	(90, 50, 30)
	(80, 50, 30)
286	(80, 50, 20)
	(90, 50, 20)
	(90, 60, 20)
	(80, 60, 20)
	(80, 50, 30)
	(90, 50, 30)
	(90, 60, 30)
	(80, 60, 30)
287	(80, 60, 20)
	(90, 60, 20)
	(90, 70, 20)
	(80, 70, 20)
	(80, 60, 30)
	(90, 60, 30)
	(90, 70, 30)
	(80, 70, 30)
288	(80, 70, 20)
	(90, 70, 20)
	(90, 80, 20)
	(80, 80, 20)
	(80, 70, 30)
	(90, 70, 30)
	(90, 80, 30)
	(80, 80, 30)
289	(80, 80, 20)
	(90, 80, 20)
	(90, 90, 20)
	(80, 90, 20)
	(80, 80, 30)
	(90, 80, 30)
	(90, 90, 30)
	(80, 90, 30)
290	(80, 90, 20)
	(90, 90, 20)
	(90, 100, 20)
	(80, 100, 20)
	(80, 90, 30)
	(90, 90, 30)
	(90, 100, 30)
	(80, 100, 30)
291	(90, 0, 20)
	(100, 0, 20)
	(100, 10, 20)
	(90, 10, 20)
	(90, 0, 30)
	(100, 0, 30)
	(100, 10, 30)
	(90, 10, 30)
292	(90, 10, 20)
	(100, 10, 20)
	(100, 20, 20)
	(90, 20, 20)
	(90, 10, 30)
	(100, 10, 30)
	(100, 20, 30)
	(90, 20, 30)
293	(90, 20, 20)
	(100, 20, 20)
	(100, 30, 20)
	(90, 30, 20)
	(90, 20, 30)
	(100, 20, 30)
	(100, 30, 30)
	(90, 30, 30)
294	(90, 30, 20)
	(100, 30, 20)
	(100, 40, 20)
	(90, 40, 20)
	(90, 30, 30)
	(100, 30, 30)
	(100, 40, 30)
	(90, 40, 30)
295	(90, 40, 20)
	(100, 40, 20)
	(100, 50, 20)
	(90, 50, 20)
	(90, 40, 30)
	(100, 40, 30)
	(100, 50, 30)
	(90, 50, 30)
296	(90, 50, 20)
	(100, 50, 20)
	(100, 60, 20)
	(90, 60, 20)
	(90, 50, 30)
	(100, 50, 30)
	(100, 60, 30)
	(90, 60, 30)
297	(90, 60, 20)
	(100, 60, 20)
	(100, 70, 20)
	(90, 70, 20)
	(90, 60, 30)
	(100, 60, 30)
	(100, 70, 30)
	(90, 70, 30)
298	(90, 70, 20)
	(100, 70, 20)
	(100, 80, 20)
	(90, 80, 20)
	(90, 70, 30)
	(100, 70, 30)
	(100, 80, 30)
	(90, 80, 30)
299	(90, 80, 20)
	(100, 80, 20)
	(100, 90, 20)
	(90, 90, 20)
	(90, 80, 30)
	(100, 80, 30)
	(100, 90, 30)
	(90, 90, 30)
300	(90, 90, 20)
	(100, 90, 20)
	(100, 100, 20)
	(90, 100, 20)
	(90, 90, 30)
	(100, 90, 30)
	(100, 100, 30)
	(90, 100, 30)
301	(0, 0, 30)
	(10, 0, 30)
	(10, 10, 30)
	(0, 10, 30)
	(0, 0, 40)
	(10, 0, 40)
	(10, 10, 40)
	(0, 10, 40)
302	(0, 10, 30)
	(10, 10, 30)
	(10, 20, 30)
	(0, 20, 30)
	(0, 10, 40)
	(10, 10, 40)
	(10, 20, 40)
	(0, 20, 40)
303	(0, 20, 30)
	(10, 20, 30)
	(10, 30, 30)
	(0, 30, 30)
	(0, 20, 40)
	(10, 20, 40)
	(10, 30, 40)
	(0, 30, 40)
304	(0, 30, 30)
	(10, 30, 30)
	(10, 40, 30)
	(0, 40, 30)
	(0, 30, 40)
	(10, 30, 40)
	(10, 40, 40)
	(0, 40, 40)
305	(0, 40, 30)
	(10, 40, 30)
	(10, 50, 30)
	(0, 50, 30)
	(0, 40, 40)
	(10, 40, 40)
	(10, 50, 40)
	(0, 50, 40)
306	(0, 50, 30)
	(10, 50, 30)
	(10, 60, 30)
	(0, 60, 30)
	(0, 50, 40)
	(10, 50, 40)
	(10, 60, 40)
	(0, 60, 40)
307	(0, 60, 30)
	(10, 60, 30)
	(10, 70, 30)
	(0, 70, 30)
	(0, 60, 40)
	(10, 60, 40)
	(10, 70, 40)
	(0, 70, 40)
308	(0, 70, 30)
	(10, 70, 30)
	(10, 80, 30)
	(0, 80, 30)
	(0, 70, 40)
	(10, 70, 40)
	(10, 80, 40)
	(0, 80, 40)
309	(0, 80, 30)
	(10, 80, 30)
	(10, 90, 30)
	(0, 90, 30)
	(0, 80, 40)
	(10, 80, 40)
	(10, 90, 40)
	(0, 90, 40)
310	(0, 90, 30)
	(10, 90, 30)
	(10, 100, 30)
	(0, 100, 30)
	(0, 90, 40)
	(10, 90, 40)
	(10, 100, 40)
	(0, 100, 40)
311	(10, 0, 30)
	(20, 0, 30)
	(20, 10, 30)
	(10, 10, 30)
	(10, 0, 40)
	(20, 0, 40)
	(20, 10, 40)
	(10, 10, 40)
312	(10, 10, 30)
	(20, 10, 30)
	(20, 20, 30)
	(10, 20, 30)
	(10, 10, 40)
	(20, 10, 40)
	(20, 20, 40)
	(10, 20, 40)
313	(10, 20, 30)
	(20, 20, 30)
	(20, 30, 30)
	(10, 30, 30)
	(10, 20, 40)
	(20, 20, 40)
	(20, 30, 40)
	(10, 30, 40)
314	(10, 30, 30)
	(20, 30, 30)
	(20, 40, 30)
	(10, 40, 30)
	(10, 30, 40)
	(20, 30, 40)
	(20, 40, 40)
	(10, 40, 40)
315	(10, 40, 30)
	(20, 40, 30)
	(20, 50, 30)
	(10, 50, 30)
